2.754693415614429952e+01,3.876551801083726101e+00,-3.781308280584835302e+01,-3.921807228565180026e+01,-1.575556073875370942e+02,-1.531068528238783344e+01,3.895966134970520756e+01,-4.656467747664441248e+01,2.762848657001942243e+01,2.685992162752303614e+01
2.754693415614429952e+01,3.876551801083726101e+00,-3.781308280584835302e+01,-3.921807228565180026e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,-4.656467747664441248e+01,2.762848657001942243e+01,2.685992162752303614e+01
2.754693415614429952e+01,3.876551801083726101e+00,-3.781308280584835302e+01,-3.921807228565180026e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,-4.656467747664441248e+01,2.762848657001942243e+01,2.485415041301009254e+01
2.754693415614429952e+01,3.876551801083726101e+00,-3.781308280584835302e+01,-3.921807228565180026e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,-4.965476057037385260e+00,2.762848657001942243e+01,2.485415041301009254e+01
2.754693415614429952e+01,3.876551801083726101e+00,-3.781308280584835302e+01,-3.921807228565180026e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,-4.965476057037385260e+00,2.762848657001942243e+01,2.485415041301009254e+01
2.754693415614429952e+01,-7.894194250251498346e-01,-3.781308280584835302e+01,-3.921807228565180026e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,-4.965476057037385260e+00,2.762848657001942243e+01,2.485415041301009254e+01
2.754693415614429952e+01,-7.894194250251498346e-01,9.843983922585398005e+00,-3.921807228565180026e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,-4.965476057037385260e+00,2.762848657001942243e+01,2.485415041301009254e+01
2.754693415614429952e+01,-7.894194250251498346e-01,9.843983922585398005e+00,-3.921807228565180026e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,-4.965476057037385260e+00,2.762848657001942243e+01,2.890830488231186024e+01
2.754693415614429952e+01,-7.894194250251498346e-01,1.220230336353674438e+01,-3.921807228565180026e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,-4.965476057037385260e+00,2.762848657001942243e+01,2.890830488231186024e+01
2.754693415614429952e+01,-7.894194250251498346e-01,1.220230336353674438e+01,-3.921807228565180026e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,-4.965476057037385260e+00,2.762848657001942243e+01,2.890830488231186024e+01
2.754693415614429952e+01,-7.894194250251498346e-01,1.220230336353674438e+01,-3.921807228565180026e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,2.074989697955611234e+01,2.762848657001942243e+01,2.890830488231186024e+01
2.754693415614429952e+01,-7.894194250251498346e-01,1.220230336353674438e+01,2.762450368644305598e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,2.074989697955611234e+01,2.762848657001942243e+01,2.890830488231186024e+01
2.754693415614429952e+01,-7.894194250251498346e-01,1.220230336353674438e+01,5.300498777594616406e+00,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,2.074989697955611234e+01,2.762848657001942243e+01,2.890830488231186024e+01
2.754693415614429952e+01,-7.894194250251498346e-01,1.220230336353674438e+01,5.300498777594616406e+00,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,2.074989697955611234e+01,2.762848657001942243e+01,2.890830488231186024e+01
2.754693415614429952e+01,-7.894194250251498346e-01,1.220230336353674438e+01,1.399353478665140393e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,2.074989697955611234e+01,2.762848657001942243e+01,2.890830488231186024e+01
2.754693415614429952e+01,-7.894194250251498346e-01,1.220230336353674438e+01,1.399353478665140393e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,2.074989697955611234e+01,1.551057491380941400e+01,2.890830488231186024e+01
2.754693415614429952e+01,-7.894194250251498346e-01,1.220230336353674438e+01,1.042382609430096529e+00,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,2.074989697955611234e+01,1.551057491380941400e+01,2.890830488231186024e+01
2.754693415614429952e+01,-7.894194250251498346e-01,1.220230336353674438e+01,1.417551351859562914e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,2.074989697955611234e+01,1.551057491380941400e+01,2.890830488231186024e+01
2.754693415614429952e+01,-7.894194250251498346e-01,1.220230336353674438e+01,1.417551351859562914e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,2.074989697955611234e+01,1.551057491380941400e+01,2.890830488231186024e+01
2.754693415614429952e+01,-7.894194250251498346e-01,1.095153665496710715e+01,1.417551351859562914e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,2.074989697955611234e+01,1.551057491380941400e+01,2.890830488231186024e+01
1.178584999397155642e+01,-7.894194250251498346e-01,1.095153665496710715e+01,1.417551351859562914e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,2.074989697955611234e+01,1.551057491380941400e+01,2.890830488231186024e+01
1.178584999397155642e+01,1.597611934683926194e+01,1.095153665496710715e+01,1.417551351859562914e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,2.074989697955611234e+01,1.551057491380941400e+01,2.890830488231186024e+01
1.178584999397155642e+01,1.597611934683926194e+01,1.095153665496710715e+01,1.417551351859562914e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,2.074989697955611234e+01,1.551057491380941400e+01,2.730624258277524419e+01
1.178584999397155642e+01,1.597611934683926194e+01,1.095153665496710715e+01,1.417551351859562914e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,2.074989697955611234e+01,5.599070746645953278e+00,2.730624258277524419e+01
1.569051743559610124e+01,1.597611934683926194e+01,1.095153665496710715e+01,1.417551351859562914e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,2.074989697955611234e+01,5.599070746645953278e+00,2.730624258277524419e+01
1.569051743559610124e+01,1.597611934683926194e+01,1.095153665496710715e+01,1.417551351859562914e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,2.074989697955611234e+01,5.599070746645953278e+00,2.730624258277524419e+01
1.569051743559610124e+01,1.597611934683926194e+01,1.095153665496710715e+01,1.417551351859562914e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,-2.566830490859981495e+00,5.599070746645953278e+00,2.730624258277524419e+01
1.569051743559610124e+01,1.597611934683926194e+01,1.095153665496710715e+01,1.417551351859562914e+01,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,-2.566830490859981495e+00,1.101178099033263003e+01,2.730624258277524419e+01
1.569051743559610124e+01,1.597611934683926194e+01,1.095153665496710715e+01,8.030997375882266809e+00,-1.575556073875370942e+02,1.910090392244347868e+01,3.895966134970520756e+01,-2.566830490859981495e+00,1.101178099033263003e+01,2.730624258277524419e+01
1.569051743559610124e+01,1.597611934683926194e+01,1.095153665496710715e+01,8.030997375882266809e+00,-1.575556073875370942e+02,4.743261012427518963e+00,3.895966134970520756e+01,-2.566830490859981495e+00,1.101178099033263003e+01,2.730624258277524419e+01
1.569051743559610124e+01,1.597611934683926194e+01,1.095153665496710715e+01,8.030997375882266809e+00,-1.575556073875370942e+02,4.743261012427518963e+00,3.895966134970520756e+01,-2.566830490859981495e+00,1.101178099033263003e+01,2.382103992698628758e+01
1.569051743559610124e+01,1.597611934683926194e+01,1.095153665496710715e+01,8.030997375882266809e+00,-1.575556073875370942e+02,4.743261012427518963e+00,3.895966134970520756e+01,-2.566830490859981495e+00,1.101178099033263003e+01,2.382103992698628758e+01
1.569051743559610124e+01,1.597611934683926194e+01,1.095153665496710715e+01,8.030997375882266809e+00,-1.575556073875370942e+02,4.743261012427518963e+00,3.895966134970520756e+01,-2.566830490859981495e+00,9.004761149392130903e+00,2.382103992698628758e+01
1.569051743559610124e+01,1.597611934683926194e+01,1.095153665496710715e+01,3.092660023503941424e+00,-1.575556073875370942e+02,4.743261012427518963e+00,3.895966134970520756e+01,-2.566830490859981495e+00,9.004761149392130903e+00,2.382103992698628758e+01
1.569051743559610124e+01,1.597611934683926194e+01,1.095153665496710715e+01,3.092660023503941424e+00,-1.933146705410845456e+01,4.743261012427518963e+00,3.895966134970520756e+01,-2.566830490859981495e+00,9.004761149392130903e+00,2.382103992698628758e+01
1.569051743559610124e+01,1.597611934683926194e+01,1.095153665496710715e+01,3.092660023503941424e+00,-1.933146705410845456e+01,4.743261012427518963e+00,3.895966134970520756e+01,-2.566830490859981495e+00,8.278071133804534298e+00,2.382103992698628758e+01
